agegroup_broad,epi_year,parname,par_bin,varname,parvalue,mean_parvalue,median,mean,ci50_l,ci50_u,ci95_l,ci95_u
<1y,2020-21,age_exp_ratio,1,hosp_tot_norm,0.10764090920053848,0.10764090920053848,1.4456555490047391,1.4666664266547949,1.3824263198882898,1.5231685422355792,1.3182401653847142,1.738879882491973
<5y,2020-21,age_exp_ratio,1,mean_age_cumul_hosp_shift,0.10764090920053848,0.10764090920053848,3.0074527234958204,3.1301613948644817,2.690662073353659,3.429909402935648,2.0576907541117966,4.902673507277607
<1y,2020-21,age_exp_ratio,1,peak_hosp_norm,0.10764090920053848,0.10764090920053848,1.940679718980458,1.894245103035744,1.5483125125726862,2.272563413795841,0.8354767631359554,2.7487808085639855
<1y,2020-21,age_exp_ratio,2,hosp_tot_norm,0.15239242622283167,0.15239242622283167,1.4387709920913574,1.4645080846693532,1.3752701190385075,1.5205796491749899,1.3112969370000658,1.7717920405793326
<5y,2020-21,age_exp_ratio,2,mean_age_cumul_hosp_shift,0.15239242622283167,0.15239242622283167,2.94311593525818,2.987124062796622,2.575259395681248,3.322459311262575,1.1746096178198424,4.958225966906903
<1y,2020-21,age_exp_ratio,2,peak_hosp_norm,0.15239242622283167,0.15239242622283167,1.8548661296045619,1.7923019472283654,1.361269992571523,2.2294619622072336,0.6298031406189333,2.7583467502047165
<1y,2020-21,age_exp_ratio,3,hosp_tot_norm,0.1952184138086518,0.1952184138086518,1.4298359541077708,1.4580433690923051,1.3620352252002481,1.5082689047441864,1.3029227307681206,1.8266810987360806
<5y,2020-21,age_exp_ratio,3,mean_age_cumul_hosp_shift,0.1952184138086518,0.1952184138086518,2.885742648634759,2.8984447736705934,2.5098389455089585,3.3063520002732343,0.9416408478374383,4.590824581343086
<1y,2020-21,age_exp_ratio,3,peak_hosp_norm,0.1952184138086518,0.1952184138086518,1.713487031668738,1.6985163590701216,1.223652783074516,2.121198678152567,0.5899142546644749,2.873476306613979
<1y,2020-21,age_exp_ratio,4,hosp_tot_norm,0.2407035385499124,0.2407035385499124,1.4145388881547212,1.4492300057665541,1.3524854652580962,1.5000744789947955,1.2953461422903416,1.8297734844262383
<5y,2020-21,age_exp_ratio,4,mean_age_cumul_hosp_shift,0.2407035385499124,0.2407035385499124,2.9409466776470152,3.011120451303526,2.49590016462097,3.47807144130354,0.7673646659326782,5.055692517518688
<1y,2020-21,age_exp_ratio,4,peak_hosp_norm,0.2407035385499124,0.2407035385499124,1.5783386640931818,1.6087931985715587,1.1067505174879877,2.083526243648043,0.5490828926257678,2.805614969210087
<1y,2020-21,age_exp_ratio,5,hosp_tot_norm,0.2852272122246543,0.2852272122246543,1.407637318447652,1.4429931397293487,1.3500628874174443,1.5018446988905572,1.2878724026389774,1.8171586989568351
<5y,2020-21,age_exp_ratio,5,mean_age_cumul_hosp_shift,0.2852272122246543,0.2852272122246543,2.8669718244984193,2.8954619524973304,2.379482907885538,3.317248938879857,0.5640348818983422,5.331882943908774
<1y,2020-21,age_exp_ratio,5,peak_hosp_norm,0.2852272122246543,0.2852272122246543,1.502140245574505,1.5486108032368275,1.0686045966253712,1.998151040475942,0.5103036846012299,2.781451382844911
<1y,2020-21,age_exp_ratio,6,hosp_tot_norm,0.33511083174526635,0.33511083174526635,1.4180357928812772,1.458400319819368,1.350013101236581,1.5105236696718416,1.2799395666985651,2.0189528215077575
<5y,2020-21,age_exp_ratio,6,mean_age_cumul_hosp_shift,0.33511083174526635,0.33511083174526635,2.776501540009381,2.803825389149261,2.3090774974061605,3.298029408128255,0.2054684112065986,5.271141973111864
<1y,2020-21,age_exp_ratio,6,peak_hosp_norm,0.33511083174526635,0.33511083174526635,1.530829202106792,1.5817152061042399,1.1327195553059037,2.040658592038402,0.5182953808157768,2.775364544424173
<1y,2020-21,age_exp_ratio,7,hosp_tot_norm,0.39848339244744824,0.39848339244744824,1.413840214210722,1.4595378544084636,1.3471249898130009,1.509842575490034,1.2752016644487179,1.8882747584826647
<5y,2020-21,age_exp_ratio,7,mean_age_cumul_hosp_shift,0.39848339244744824,0.39848339244744824,2.706688361778455,2.6951864107736996,2.205799245994667,3.2176228455363898,0.33151068648380744,4.935909929413643
<1y,2020-21,age_exp_ratio,7,peak_hosp_norm,0.39848339244744824,0.39848339244744824,1.4483623116932183,1.53445864223835,1.0533153655880965,1.9595728974884676,0.5166337396336066,2.8266990160067684
<1y,2020-21,age_exp_ratio,8,hosp_tot_norm,0.48354085104955313,0.48354085104955313,1.3982395969605268,1.4425387485700591,1.338017530529356,1.5035761175084028,1.2686266391403747,1.9139452034539122
<5y,2020-21,age_exp_ratio,8,mean_age_cumul_hosp_shift,0.48354085104955313,0.48354085104955313,2.803951266376451,2.7777027199138793,2.337527941003145,3.290573551406085,0.24503397360745904,5.041359319418264
<1y,2020-21,age_exp_ratio,8,peak_hosp_norm,0.48354085104955313,0.48354085104955313,1.496259352169149,1.529487851391237,1.0909500260782077,1.9461681666281008,0.533112683070949,2.6665029517839223
<1y,2020-21,age_exp_ratio,9,hosp_tot_norm,0.5944891958308114,0.5944891958308114,1.389768355670976,1.444589778925927,1.3302327411723553,1.4786827403764602,1.261492888665641,2.0457313828038504
<5y,2020-21,age_exp_ratio,9,mean_age_cumul_hosp_shift,0.5944891958308114,0.5944891958308114,2.6700686963034244,2.636392581651551,2.182725986954976,3.1452189809339473,0.18306984970248946,4.8887669511036584
<1y,2020-21,age_exp_ratio,9,peak_hosp_norm,0.5944891958308114,0.5944891958308114,1.3975438704003302,1.41961601387876,0.9825975647111712,1.827330720746283,0.513645808000055,2.5262227678665576
<1y,2020-21,age_exp_ratio,10,hosp_tot_norm,0.7945713257434741,0.7945713257434741,1.388497279047705,1.4537113926376288,1.323898513730034,1.492332953625035,1.2518124716728387,2.124007421798156
<5y,2020-21,age_exp_ratio,10,mean_age_cumul_hosp_shift,0.7945713257434741,0.7945713257434741,2.516846804118055,2.4900210065749846,1.9640484324556162,3.094715371717662,-0.0825346689815176,5.074827130187862
<1y,2020-21,age_exp_ratio,10,peak_hosp_norm,0.7945713257434741,0.7945713257434741,1.1927816171366166,1.243091426011047,0.8890895985598515,1.56470615645086,0.4205549262442635,2.3693788364416646
<1y,2020-21,exp_dep,1,hosp_tot_norm,0.3311161501015224,0.3311161501015224,1.4094270726212934,1.4540930381564532,1.3359017333074181,1.5141607644850497,1.2612433181475657,1.9456920899064396
<5y,2020-21,exp_dep,1,mean_age_cumul_hosp_shift,0.3311161501015224,0.3311161501015224,2.5788305669902805,2.583769011412447,2.0998586021455377,2.9915890581698217,0.2760557277608533,4.952499323880308
<1y,2020-21,exp_dep,1,peak_hosp_norm,0.3311161501015224,0.3311161501015224,1.598060432057022,1.62412980620504,1.1292622675262822,2.109357286535232,0.5332257951844972,2.838455639571424
<1y,2020-21,exp_dep,2,hosp_tot_norm,0.3917923707597707,0.3917923707597707,1.41393170376519,1.4624824411146538,1.347875344288137,1.527669307135896,1.26666303148953,1.9949438627424154
<5y,2020-21,exp_dep,2,mean_age_cumul_hosp_shift,0.3917923707597707,0.3917923707597707,2.6288811479383067,2.6081648392308248,2.18230981654391,3.073611887078023,0.15208923424934204,4.728479354499166
<1y,2020-21,exp_dep,2,peak_hosp_norm,0.3917923707597707,0.3917923707597707,1.6135843309207667,1.6421733454466443,1.1116521098210428,2.144717834750225,0.5022640147027139,2.8455434786085174
<1y,2020-21,exp_dep,3,hosp_tot_norm,0.4496761442429842,0.4496761442429842,1.4170179896212312,1.4630290087735633,1.3470016179040705,1.5276897070946538,1.2655197999598653,1.9823288125266796
<5y,2020-21,exp_dep,3,mean_age_cumul_hosp_shift,0.4496761442429842,0.4496761442429842,2.6729609917906565,2.6755444322820083,2.269601891563072,3.1329812263940666,0.34088902770921664,4.871469446839769
<1y,2020-21,exp_dep,3,peak_hosp_norm,0.4496761442429842,0.4496761442429842,1.5991261155375551,1.619776676654644,1.110576719257435,2.1179581683166937,0.5265749498866366,2.8824658887278125
<1y,2020-21,exp_dep,4,hosp_tot_norm,0.5070098288841094,0.5070098288841094,1.426609653564943,1.468234242633017,1.3492020407771281,1.5314522538687472,1.268743976456143,1.962737855712513
<5y,2020-21,exp_dep,4,mean_age_cumul_hosp_shift,0.5070098288841094,0.5070098288841094,2.7328246846973556,2.688336916088576,2.2352888344557407,3.2162640283330255,0.07306770899733189,4.8493562631874445
<1y,2020-21,exp_dep,4,peak_hosp_norm,0.5070098288841094,0.5070098288841094,1.5865354003077687,1.6295874737629104,1.1555732611466851,2.098956893053256,0.545116661764795,2.8266480109802945
<1y,2020-21,exp_dep,5,hosp_tot_norm,0.5686262511330117,0.5686262511330117,1.4051586452354043,1.4486394541140406,1.3417860299481656,1.498792303696796,1.2738775607229385,1.9276114780915314
<5y,2020-21,exp_dep,5,mean_age_cumul_hosp_shift,0.5686262511330117,0.5686262511330117,2.8444256140547957,2.888360271528002,2.4165006288871567,3.3550376855195623,0.33593682710677036,5.390596041963811
<1y,2020-21,exp_dep,5,peak_hosp_norm,0.5686262511330117,0.5686262511330117,1.5820287414318872,1.62333996609902,1.1321400713396048,2.103946970436148,0.546721650130479,2.805227631100633
<1y,2020-21,exp_dep,6,hosp_tot_norm,0.6324976056577599,0.6324976056577599,1.4198154644010288,1.456483334805429,1.3505123970138815,1.5088675049461155,1.2772196792722692,1.9180217093291854
<5y,2020-21,exp_dep,6,mean_age_cumul_hosp_shift,0.6324976056577599,0.6324976056577599,2.8411532682577736,2.868872500646686,2.3636546596631423,3.3324653149949715,0.39244371558420516,5.2402759491534185
<1y,2020-21,exp_dep,6,peak_hosp_norm,0.6324976056577599,0.6324976056577599,1.5136977556447408,1.5407073131279327,1.0793982273118905,2.013357787312703,0.5037182339971018,2.6356415994885323
<1y,2020-21,exp_dep,7,hosp_tot_norm,0.6957567115824013,0.6957567115824013,1.4107740025162392,1.4534107192981462,1.3554320765810695,1.5030417056775682,1.2829436011700202,1.950797416005009
<5y,2020-21,exp_dep,7,mean_age_cumul_hosp_shift,0.6957567115824013,0.6957567115824013,2.937345241349825,2.9482967049493194,2.5030421090583546,3.405097588912117,0.43308568712318035,4.979276950235187
<1y,2020-21,exp_dep,7,peak_hosp_norm,0.6957567115824013,0.6957567115824013,1.5585103213759568,1.5550724551266872,1.0996171104802204,1.9916916768972588,0.5328565864006751,2.6945270617240595
<1y,2020-21,exp_dep,8,hosp_tot_norm,0.7708283290015193,0.7708283290015193,1.4184309405969175,1.449699860442692,1.3549613459068897,1.4954721066003653,1.292380250172423,1.8672948133359037
<5y,2020-21,exp_dep,8,mean_age_cumul_hosp_shift,0.7708283290015193,0.7708283290015193,2.9526268498227477,2.9511092409213573,2.522579544280805,3.4057119373536775,0.273206022409363,5.259372024984468
<1y,2020-21,exp_dep,8,peak_hosp_norm,0.7708283290015193,0.7708283290015193,1.5189153282050127,1.5320888424248185,1.0782904264459994,1.9718700990368965,0.47837226026965984,2.5984538369272587
<1y,2020-21,exp_dep,9,hosp_tot_norm,0.862862169578082,0.862862169578082,1.4180197728478205,1.449025224539659,1.3601677628239524,1.4978814217912464,1.3056626494669028,1.769130008572334
<5y,2020-21,exp_dep,9,mean_age_cumul_hosp_shift,0.862862169578082,0.862862169578082,3.006703962408661,3.033121016147734,2.6516106879308126,3.44278638587455,0.5960490535329606,5.051303264016238
<1y,2020-21,exp_dep,9,peak_hosp_norm,0.862862169578082,0.862862169578082,1.5463272847651752,1.556143684268732,1.1017863748803347,2.0088981987618757,0.5715890096935489,2.613459500620422
<1y,2020-21,exp_dep,10,hosp_tot_norm,1.0116819941353783,1.0116819941353783,1.4140439720233053,1.435088123848931,1.3614338538376494,1.48692213665675,1.3160805031341314,1.6590265502884587
<5y,2020-21,exp_dep,10,mean_age_cumul_hosp_shift,1.0116819941353783,1.0116819941353783,3.0149817077120673,3.08052927602932,2.63763170365522,3.557984627917696,0.7997337106111126,4.998496910746669
<1y,2020-21,exp_dep,10,peak_hosp_norm,1.0116819941353783,1.0116819941353783,1.5356569660779757,1.5282171808660165,1.1490945838191495,1.9157720040825175,0.543459637811153,2.4910780108205355
<1y,2020-21,omega,1,hosp_tot_norm,0.0023001975693663947,0.0023001975693663947,1.4293013015111826,1.4605051156424795,1.3702940348863932,1.5064353377266821,1.3057787593049939,1.8396935200197277
<5y,2020-21,omega,1,mean_age_cumul_hosp_shift,0.0023001975693663947,0.0023001975693663947,3.0630610267119227,3.21231567059121,2.643432957690445,3.6087513388392836,0.87992770661378406,5.951233538917776
<1y,2020-21,omega,1,peak_hosp_norm,0.0023001975693663947,0.0023001975693663947,1.5099016188192707,1.5347700151626564,1.0350757228421077,2.0304227322576915,0.49247792573144056,2.6857872601626016
<1y,2020-21,omega,2,hosp_tot_norm,0.00248025097434695,0.00248025097434695,1.4194307600534544,1.4637756864259488,1.361190075831044,1.5210725607395892,1.2910468346016282,1.8859809764783662
<5y,2020-21,omega,2,mean_age_cumul_hosp_shift,0.00248025097434695,0.00248025097434695,2.9828719237490233,2.994413877771463,2.5311389069691295,3.4909481906944664,0.38181697165240047,5.227373413902507
<1y,2020-21,omega,2,peak_hosp_norm,0.00248025097434695,0.00248025097434695,1.5620222386087763,1.565453093843243,1.1363981039338693,1.9636116424271641,0.47900043448633134,2.7306373306430385
<1y,2020-21,omega,3,hosp_tot_norm,0.002594822374949525,0.002594822374949525,1.4269869157899184,1.4668813317441105,1.3625180206430703,1.5217877750799342,1.2870147626726345,1.9477825307874859
<5y,2020-21,omega,3,mean_age_cumul_hosp_shift,0.002594822374949525,0.002594822374949525,2.9079533191424467,2.925458523680895,2.472017541479449,3.429157270346126,0.42316677121376056,5.359314046844633
<1y,2020-21,omega,3,peak_hosp_norm,0.002594822374949525,0.002594822374949525,1.5520082143062333,1.589723350695292,1.115506970108346,2.0723543534020257,0.539499730152671,2.6732633024691532
<1y,2020-21,omega,4,hosp_tot_norm,0.002692888041590025,0.002692888041590025,1.4156811825802682,1.4561532716081738,1.3542276036499423,1.5076989365379865,1.2900333498843695,1.8887356366757952
<5y,2020-21,omega,4,mean_age_cumul_hosp_shift,0.002692888041590025,0.002692888041590025,2.9172081000542613,2.86866862061372,2.451870811796838,3.3499941582989874,0.23814871782697838,5.184444221533978
<1y,2020-21,omega,4,peak_hosp_norm,0.002692888041590025,0.002692888041590025,1.4996644083055315,1.5451938404827084,1.050175819338952,2.010674826265821,0.5159755258437106,2.703555631358359
<1y,2020-21,omega,5,hosp_tot_norm,0.0027918597937754202,0.0027918597937754202,1.421049275792145,1.4620118160307198,1.354396118258719,1.5100764520855123,1.2897396509271255,1.8993921217037286
<5y,2020-21,omega,5,mean_age_cumul_hosp_shift,0.0027918597937754202,0.0027918597937754202,2.827944577518984,2.8722318843589303,2.422887682657707,3.4026567809268364,0.28636915053054235,5.044437318771679
<1y,2020-21,omega,5,peak_hosp_norm,0.0027918597937754202,0.0027918597937754202,1.522446278633081,1.5558424899271293,1.0992352312996843,2.027406957705128,0.5190546306500192,2.7943951526931907
<1y,2020-21,omega,6,hosp_tot_norm,0.00288852748206572,0.00288852748206572,1.4218174182244443,1.4599631981606507,1.3607682086490778,1.5065984144589277,1.2818718590036897,1.9103308768597917
<5y,2020-21,omega,6,mean_age_cumul_hosp_shift,0.00288852748206572,0.00288852748206572,2.8478893855625245,2.7977775296268015,2.4316078291043315,3.2417822112958596,0.24318897717937532,4.7559106677770036
<1y,2020-21,omega,6,peak_hosp_norm,0.00288852748206572,0.00288852748206572,1.618429499055309,1.6076441805864694,1.1144934482438837,2.0745169157562757,0.4891710913459996,2.7701469028148242
<1y,2020-21,omega,7,hosp_tot_norm,0.003006612881024655,0.003006612881024655,1.4006711081713776,1.4360067421285814,1.3400882057642964,1.480613253838843,1.2692083776027103,1.8705821692243823
<5y,2020-21,omega,7,mean_age_cumul_hosp_shift,0.003006612881024655,0.003006612881024655,2.814242113091238,2.840939276205391,2.372591720714725,3.2947556781279257,0.47974291354266085,4.9078131937153495
<1y,2020-21,omega,7,peak_hosp_norm,0.003006612881024655,0.003006612881024655,1.5424063844361284,1.5739090215209615,1.1173501738690905,2.0152992250009336,0.5649067841213133,2.7550199356650733
<1y,2020-21,omega,8,hosp_tot_norm,0.0031481796778535546,0.0031481796778535546,1.4082863081325896,1.4504011798053325,1.3437214101394193,1.5060185350722908,1.2712421976148947,1.9701717025391368
<5y,2020-21,omega,8,mean_age_cumul_hosp_shift,0.0031481796778535546,0.0031481796778535546,2.7578994538242183,2.752980497145263,2.2851949763411206,3.1839325299798342,0.3561654033830296,4.950803290845458
<1y,2020-21,omega,8,peak_hosp_norm,0.0031481796778535546,0.0031481796778535546,1.6199483574725861,1.6185320581025857,1.1461840369640015,2.080311560040903,0.5290556644569873,2.759126504247371
<1y,2020-21,omega,9,hosp_tot_norm,0.0033405827647226926,0.0033405827647226926,1.4080793349095486,1.452580014468418,1.3416008537617348,1.5051944264084234,1.264114940889184,1.9771497515368954
<5y,2020-21,omega,9,mean_age_cumul_hosp_shift,0.0033405827647226926,0.0033405827647226926,2.6426667740291805,2.5467922574104405,2.1819965838777087,3.0588720443716824,0.05482817934689525,4.194826875820627
<1y,2020-21,omega,9,peak_hosp_norm,0.0033405827647226926,0.0033405827647226926,1.5772209391070462,1.5826783520086263,1.127219745526724,2.0103813952466383,0.554985762486022,2.741403680004022
<1y,2020-21,omega,10,hosp_tot_norm,0.003713147574490335,0.003713147574490335,1.3904959070888738,1.4319075824038257,1.3229640463070789,1.4987183933228136,1.242254468153239,1.8317848660334866
<5y,2020-21,omega,10,mean_age_cumul_hosp_shift,0.003713147574490335,0.003713147574490335,2.554742292178732,2.513984896971201,2.0990136234441064,2.9393647210488467,0.39500207965548917,4.308721954574114
<1y,2020-21,omega,10,peak_hosp_norm,0.003713147574490335,0.003713147574490335,1.6705015226590179,1.6778453663296955,1.2317593962344429,2.110000659023353,0.6266274617821249,2.8519722418886735
<1y,2020-21,R0,1,hosp_tot_norm,1.3427291001590598,1.3427291001590598,1.3803272873746621,1.4122078748856166,1.3130308072378074,1.4891871075373069,1.2434828708579266,1.696642876745877
<5y,2020-21,R0,1,mean_age_cumul_hosp_shift,1.3427291001590598,1.3427291001590598,2.7052022917518332,2.714626720730659,2.4226009835108653,2.9835352115362777,1.7461599122271747,3.6061162018298916
<1y,2020-21,R0,1,peak_hosp_norm,1.3427291001590598,1.3427291001590598,2.116332934678078,2.098553583917272,1.7527795444325527,2.440839050546035,1.2612661223504675,2.8440205879380738
<1y,2020-21,R0,2,hosp_tot_norm,1.5220772974252,1.5220772974252,1.3707495476863656,1.397081481862043,1.3111054464285654,1.4603025893728374,1.2597033219600506,1.6686447773099837
<5y,2020-21,R0,2,mean_age_cumul_hosp_shift,1.5220772974252,1.5220772974252,2.7587565370032934,2.792890642159089,2.412008028303592,3.0815103124926146,1.6754275195974833,4.236896474388706
<1y,2020-21,R0,2,peak_hosp_norm,1.5220772974252,1.5220772974252,1.8399023180317244,1.8459597014972071,1.4485295185415856,2.263221101252884,0.8860161298686342,2.8356552473515597
<1y,2020-21,R0,3,hosp_tot_norm,1.634251540962223,1.634251540962223,1.3791954437026315,1.411135451548994,1.3268714152823273,1.4709503782545812,1.2696068645696525,1.6939289226328753
<5y,2020-21,R0,3,mean_age_cumul_hosp_shift,1.634251540962223,1.634251540962223,2.8324473437416007,2.922781363223871,2.4714167524550623,3.231330902326428,1.7637161744001923,4.932401473250832
<1y,2020-21,R0,3,peak_hosp_norm,1.634251540962223,1.634251540962223,1.6882818965437507,1.7275872198882933,1.251011513729637,2.2127261866946255,0.6224007152854876,2.8592263219501675
<1y,2020-21,R0,4,hosp_tot_norm,1.7321243964702044,1.7321243964702044,1.3857816805918484,1.4158292993647772,1.3353404989784776,1.466731892014432,1.2775796722946295,1.7260381444666193
<5y,2020-21,R0,4,mean_age_cumul_hosp_shift,1.7321243964702044,1.7321243964702044,2.9060445772980277,2.984812331608758,2.4958548414784385,3.377973754481392,1.6258702630973296,4.955030713969037
<1y,2020-21,R0,4,peak_hosp_norm,1.7321243964702044,1.7321243964702044,1.6470395185092652,1.6357822669351523,1.1702331625161082,2.109251204522028,0.5371315447586267,2.821504880718095
<1y,2020-21,R0,5,hosp_tot_norm,1.819188816543051,1.819188816543051,1.4104644578705856,1.438994002588259,1.3546108515635242,1.4812407526219915,1.2971923970948847,1.7765524998814946
<5y,2020-21,R0,5,mean_age_cumul_hosp_shift,1.819188816543051,1.819188816543051,2.8133966951178007,2.919804879653979,2.4027705940717206,3.317579144164457,1.2099763681070121,5.041150839910518
<1y,2020-21,R0,5,peak_hosp_norm,1.819188816543051,1.819188816543051,1.5085165690184046,1.553624138658353,1.0905241200943019,2.0377914528795427,0.4365584680404225,2.776807526832435
<1y,2020-21,R0,6,hosp_tot_norm,1.916640609395793,1.916640609395793,1.4188420777689654,1.4535726535595526,1.3576208987311569,1.503660269062527,1.2987351950363375,1.8467205380123257
<5y,2020-21,R0,6,mean_age_cumul_hosp_shift,1.916640609395793,1.916640609395793,2.84078573461296,2.865391319335011,2.3660947408934296,3.345661535313047,0.5578224067210581,5.07189765749686
<1y,2020-21,R0,6,peak_hosp_norm,1.916640609395793,1.916640609395793,1.4722369278350946,1.4909969358218984,0.9990431772366337,1.9199846289661133,0.5337263155401666,2.6509194713282804
<1y,2020-21,R0,7,hosp_tot_norm,2.012766825312556,2.012766825312556,1.4216352487758184,1.46178171232449,1.365943352720011,1.5100207301118724,1.305394045358671,1.8136849839440323
<5y,2020-21,R0,7,mean_age_cumul_hosp_shift,2.012766825312556,2.012766825312556,2.9108353779457996,2.914117093476937,2.3510357600628264,3.4532249526882524,0.41130746361353665,5.323043559357572
<1y,2020-21,R0,7,peak_hosp_norm,2.012766825312556,2.012766825312556,1.3541180241611692,1.4330702722982271,0.9982430876033552,1.841802919040466,0.46135967112922266,2.581888278684573
<1y,2020-21,R0,8,hosp_tot_norm,2.1297726734589792,2.1297726734589792,1.4473838868516942,1.5040124857660349,1.3776908899899207,1.554368361347231,1.3143002402722535,2.128985782267951
<5y,2020-21,R0,8,mean_age_cumul_hosp_shift,2.1297726734589792,2.1297726734589792,2.850315299698652,2.754856811708995,2.270728723286016,3.3723509935634652,0.035828954844733744,5.266625677380061
<1y,2020-21,R0,8,peak_hosp_norm,2.1297726734589792,2.1297726734589792,1.4411017605885568,1.4492255062445836,1.0359420824148273,1.8448065263181277,0.5253036973466069,2.543843517532112
<1y,2020-21,R0,9,hosp_tot_norm,2.2891602084599967,2.2891602084599967,1.4479106037056502,1.500446519760679,1.3874531408997588,1.544216772826131,1.315628288654719,2.046229624918049
<5y,2020-21,R0,9,mean_age_cumul_hosp_shift,2.2891602084599967,2.2891602084599967,2.914725201889219,2.8247917030056566,2.266094876945295,3.5808452206696044,-0.08554551164090679,5.131763607122087
<1y,2020-21,R0,9,peak_hosp_norm,2.2891602084599967,2.2891602084599967,1.2887304718092394,1.3376845173144867,0.9018245164702341,1.7693205528078688,0.4461184362330362,2.359697379692096
<1y,2020-21,R0,10,hosp_tot_norm,2.585076274589572,2.585076274589572,1.467926336396978,1.545299869450328,1.4011544519792603,1.5950981417117371,1.3255156813190894,2.255751284491656
<5y,2020-21,R0,10,mean_age_cumul_hosp_shift,2.585076274589572,2.585076274589572,2.8155190093510942,2.631783750573265,1.787338262413055,3.597164879521145,-0.16855150578814812,5.220193753953572
<1y,2020-21,R0,10,peak_hosp_norm,2.585076274589572,2.585076274589572,1.2127747642816213,1.2782613453203298,0.8771938318197097,1.6229697632619688,0.4734883808223317,2.328125151442073
<1y,2020-21,seasforc_width_wks,1,hosp_tot_norm,2.9171113528762573,2.9171113528762573,1.4514237331092468,1.4986527502060984,1.3686788825866738,1.5527277682512985,1.2833803672946869,2.047363117380405
<5y,2020-21,seasforc_width_wks,1,mean_age_cumul_hosp_shift,2.9171113528762573,2.9171113528762573,2.9996885044613952,2.7439509132582867,2.230643611203456,3.506556275465182,-0.26500362048534276,4.368717718473229
<1y,2020-21,seasforc_width_wks,1,peak_hosp_norm,2.9171113528762573,2.9171113528762573,0.9978640151888087,1.1886243755904127,0.6369803160169057,1.5619060511197145,0.3471367941284031,2.898402010796482
<1y,2020-21,seasforc_width_wks,2,hosp_tot_norm,3.664248173386137,3.664248173386137,1.4261147367266052,1.4706932486096564,1.358217389628119,1.517015726018885,1.2815058971203175,1.9954618321637998
<5y,2020-21,seasforc_width_wks,2,mean_age_cumul_hosp_shift,3.664248173386137,3.664248173386137,3.0243352034076585,2.883191615938353,2.4298014975144073,3.4154826513853926,0.07698612130211124,4.926999774404512
<1y,2020-21,seasforc_width_wks,2,peak_hosp_norm,3.664248173386137,3.664248173386137,1.2496292702185419,1.3848558658600454,0.8120683884903431,1.8869688271989906,0.4563127133903428,2.83529855465057
<1y,2020-21,seasforc_width_wks,3,hosp_tot_norm,4.1318275135970675,4.1318275135970675,1.4120125112641642,1.4493366186884584,1.3468338987061155,1.5065821278252733,1.2749003911491084,1.8332431443523494
<5y,2020-21,seasforc_width_wks,3,mean_age_cumul_hosp_shift,4.1318275135970675,4.1318275135970675,2.998892389482883,2.930351651891576,2.5137818803886787,3.345708855403916,0.5056207553269226,4.943788641953072
<1y,2020-21,seasforc_width_wks,3,peak_hosp_norm,4.1318275135970675,4.1318275135970675,1.3676232808493438,1.485844919826799,0.94457559157204,1.973435578827467,0.5311408755680975,2.797907533129344
<1y,2020-21,seasforc_width_wks,4,hosp_tot_norm,4.505309379133806,4.505309379133806,1.412972504578944,1.4466108976035934,1.3491509888258508,1.5023930787683089,1.2715961411026098,1.8597910632107613
<5y,2020-21,seasforc_width_wks,4,mean_age_cumul_hosp_shift,4.505309379133806,4.505309379133806,2.9195174078971284,2.9147588865176592,2.487628650652528,3.2739537002480232,0.39225937629504365,5.369309235554381
<1y,2020-21,seasforc_width_wks,4,peak_hosp_norm,4.505309379133806,4.505309379133806,1.4728128303904886,1.5296730376608871,1.035753990795044,1.9834181556559856,0.5959268621755462,2.711835783219733
<1y,2020-21,seasforc_width_wks,5,hosp_tot_norm,4.882429796981765,4.882429796981765,1.4117161332886523,1.4596545030804675,1.3578479855957226,1.5067036666460478,1.27741230117885,1.9884365636004138
<5y,2020-21,seasforc_width_wks,5,mean_age_cumul_hosp_shift,4.882429796981765,4.882429796981765,2.820632180634198,2.785711240745151,2.4323023994386714,3.1531140019290973,0.20234147344763248,5.23284630252837
<1y,2020-21,seasforc_width_wks,5,peak_hosp_norm,4.882429796981765,4.882429796981765,1.5845378115391369,1.6194329828039742,1.092053450563414,2.0945734603379926,0.6487759027690652,2.8013191993428745
<1y,2020-21,seasforc_width_wks,6,hosp_tot_norm,5.260322975807078,5.260322975807078,1.406123782551067,1.436512467830874,1.345419871554496,1.4850317846579877,1.2720791938499951,1.7878117465285404
<5y,2020-21,seasforc_width_wks,6,mean_age_cumul_hosp_shift,5.260322975807078,5.260322975807078,2.7895905489974426,2.8084281127816215,2.457921160330708,3.1158006784364773,0.5135514050368413,4.861725093345161
<1y,2020-21,seasforc_width_wks,6,peak_hosp_norm,5.260322975807078,5.260322975807078,1.5800415575703972,1.6239750289012496,1.1924971655524381,2.0269552215582154,0.7348956860074839,2.7303789719037006
<1y,2020-21,seasforc_width_wks,7,hosp_tot_norm,5.668140519675221,5.668140519675221,1.4080293472992234,1.440640945773887,1.3415581464912048,1.4967391977035076,1.2672608628861106,1.8378952341837036
<5y,2020-21,seasforc_width_wks,7,mean_age_cumul_hosp_shift,5.668140519675221,5.668140519675221,2.792852776098873,2.883998268261975,2.389531286708247,3.204155347650602,0.6873200088204496,5.292123067086219
<1y,2020-21,seasforc_width_wks,7,peak_hosp_norm,5.668140519675221,5.668140519675221,1.6777471846725485,1.693511308684566,1.2722694158470127,2.1056183186620965,0.8364129416309545,2.7350448120940056
