agegroup,infection,par_id,cumul_mean_incid,sum_abs_diff,sum_rel_diff
4,2,22529,131269,52039,0.3964
4,3,22529,134600,43501,0.3232
5,1,22529,5481,2461,0.4489
5,2,22529,142107,58356,0.4106
5,3,22529,304354,100914,0.3316
6,1,22529,715,329,0.4599
6,2,22529,73969,30800,0.4164
6,3,22529,338082,114313,0.3381
7,1,22529,79,37,0.472
7,2,22529,37077,15483,0.4176
7,3,22529,334984,115130,0.3437
8,1,22529,8,4,0.4964
8,2,22529,33689,14432,0.4284
8,3,22529,3428045,1192302,0.3478
9,1,22529,0,0,NA
9,2,22529,3296,1243,0.3771
9,3,22529,4094528,1480095,0.3615
10,1,22529,0,0,NA
10,2,22529,258,100,0.389
10,3,22529,2522187,918462,0.3642
11,1,22529,0,0,NA
11,2,22529,126,48,0.3778
11,3,22529,1801526,658623,0.3656
1,1,22530,495275,118333,0.2389
1,2,22530,84853,18488,0.2179
1,3,22530,3761,1403,0.373
2,1,22530,169553,63771,0.3761
2,2,22530,136670,36931,0.2702
2,3,22530,14836,5313,0.3581
3,1,22530,66712,25185,0.3775
3,2,22530,137740,41207,0.2992
3,3,22530,23913,8826,0.3691
4,1,22530,23325,9226,0.3955
4,2,22530,141646,48488,0.3423
4,3,22530,65726,22616,0.3441
5,1,22530,6947,2822,0.4062
5,2,22530,154920,55212,0.3564
5,3,22530,139641,55840,0.3999
6,1,22530,944,395,0.4182
6,2,22530,83334,31076,0.3729
6,3,22530,156876,65589,0.4181
7,1,22530,109,47,0.4298
7,2,22530,43121,17034,0.395
7,3,22530,154040,66254,0.4301
8,1,22530,12,6,0.4613
8,2,22530,43838,18774,0.4283
8,3,22530,1679921,733701,0.4367
9,1,22530,0,0,NA
9,2,22530,4569,2221,0.4862
9,3,22530,1612737,732886,0.4544
10,1,22530,0,0,NA
10,2,22530,601,358,0.5953
10,3,22530,975263,448164,0.4595
11,1,22530,0,0,NA
11,2,22530,394,285,0.7239
11,3,22530,689419,318430,0.4619
1,1,22544,494346,80678,0.1632
1,2,22544,112419,16762,0.1491
1,3,22544,11727,2339,0.1995
2,1,22544,148163,37020,0.2499
2,2,22544,151773,29770,0.1961
2,3,22544,38203,7290,0.1908
3,1,22544,56090,13702,0.2443
3,2,22544,145830,31851,0.2184
3,3,22544,58138,12066,0.2075
4,1,22544,18638,4823,0.2587
4,2,22544,130370,30810,0.2363
4,3,22544,125166,24441,0.1953
5,1,22544,5331,1411,0.2646
5,2,22544,141245,34732,0.2459
5,3,22544,263498,57753,0.2192
6,1,22544,692,188,0.2719
6,2,22544,73861,18449,0.2498
6,3,22544,280896,64987,0.2314
7,1,22544,77,21,0.2795
7,2,22544,37174,9279,0.2496
7,3,22544,265661,64104,0.2413
8,1,22544,8,2,0.2979
8,2,22544,34852,9172,0.2632
8,3,22544,2720530,664882,0.2444
9,1,22544,0,0,NA
9,2,22544,3456,926,0.2679
9,3,22544,2782289,725874,0.2609
10,1,22544,0,0,NA
10,2,22544,306,87,0.2845
10,3,22544,1607902,424119,0.2638
11,1,22544,0,0,NA
11,2,22544,150,50,0.337
11,3,22544,1079291,286427,0.2654
1,1,22558,487359,21917,0.045
1,2,22558,124924,4164,0.0333
1,3,22558,19741,623,0.0316
2,1,22558,137442,6034,0.0439
2,2,22558,156393,5902,0.0377
2,3,22558,56779,1893,0.0333
3,1,22558,51450,1915,0.0372
3,2,22558,145981,5599,0.0384
3,3,22558,86983,2933,0.0337
4,1,22558,16815,664,0.0395
4,2,22558,125772,5138,0.0408
4,3,22558,155476,5725,0.0368
5,1,22558,4785,193,0.0403
5,2,22558,136214,5662,0.0416
5,3,22558,346838,12425,0.0358
6,1,22558,616,26,0.0419
6,2,22558,71034,3004,0.0423
6,3,22558,365543,13404,0.0367
7,1,22558,68,3,0.0437
7,2,22558,35777,1519,0.0425
7,3,22558,341960,12938,0.0378
8,1,22558,7,0,0.0495
8,2,22558,33005,1457,0.0441
8,3,22558,3404392,131511,0.0386
9,1,22558,0,0,NA
9,2,22558,3252,137,0.0422
9,3,22558,3646319,147474,0.0404
10,1,22558,0,0,NA
10,2,22558,274,13,0.0475
10,3,22558,2011564,82156,0.0408
11,1,22558,0,0,NA
11,2,22558,138,13,0.0944
11,3,22558,1282348,52670,0.0411
1,1,22559,524234,23237,0.0443
1,2,22559,108547,3283,0.0302
1,3,22559,9731,385,0.0396
2,1,22559,154491,5823,0.0377
2,2,22559,148405,4745,0.032
2,3,22559,30913,1120,0.0362
3,1,22559,58562,1730,0.0295
3,2,22559,142324,4394,0.0309
3,3,22559,44105,1695,0.0384
4,1,22559,19622,615,0.0313
4,2,22559,131328,4476,0.0341
4,3,22559,99055,3419,0.0345
5,1,22559,5750,182,0.0316
5,2,22559,142756,4829,0.0338
5,3,22559,188977,7801,0.0413
6,1,22559,767,25,0.0327
6,2,22559,75240,2665,0.0354
6,3,22559,191055,8350,0.0437
7,1,22559,88,3,0.0334
7,2,22559,38241,1500,0.0392
7,3,22559,170304,7712,0.0453
8,1,22559,10,0,0.0344
8,2,22559,40146,1834,0.0457
8,3,22559,1754255,80501,0.0459
9,1,22559,0,0,NA
9,2,22559,4647,406,0.0873
9,3,22559,1511537,71648,0.0474
10,1,22559,0,0,NA
10,2,22559,1565,492,0.3147
10,3,22559,811120,38860,0.0479
11,1,22559,0,0,NA
11,2,22559,2549,882,0.346
11,3,22559,507918,24384,0.048
1,1,22572,486971,13885,0.0285
1,2,22572,132408,2398,0.0181
1,3,22572,25062,346,0.0138
2,1,22572,131275,2440,0.0186
2,2,22572,158671,2769,0.0175
2,3,22572,66888,935,0.014
3,1,22572,48767,601,0.0123
3,2,22572,145241,2223,0.0153
3,3,22572,103597,1379,0.0133
4,1,22572,15823,203,0.0128
4,2,22572,123086,1992,0.0162
4,3,22572,166918,2462,0.0147
5,1,22572,4515,59,0.013
5,2,22572,133335,2055,0.0154
5,3,22572,388107,5289,0.0136
6,1,22572,583,8,0.0138
6,2,22572,69550,1069,0.0154
6,3,22572,408576,5530,0.0135
7,1,22572,65,1,0.0153
7,2,22572,35113,539,0.0153
7,3,22572,379596,5210,0.0137
8,1,22572,7,0,0.0128
8,2,22572,32465,516,0.0159
8,3,22572,3720404,52207,0.014
9,1,22572,0,0,NA
9,2,22572,3202,49,0.0153
9,3,22572,4000292,57585,0.0144
10,1,22572,0,0,NA
10,2,22572,275,7,0.0265
10,3,22572,2099587,30477,0.0145
11,1,22572,0,0,NA
11,2,22572,168,27,0.1636
11,3,22572,1267669,18485,0.0146
1,1,8579,505142,41652,0.0825
1,2,8579,125549,8961,0.0714
1,3,8579,11045,1012,0.0916
2,1,8579,160731,15736,0.0979
2,2,8579,171116,13867,0.081
2,3,8579,38621,3166,0.082
3,1,8579,60980,5652,0.0927
3,2,8579,157018,13014,0.0829
3,3,8579,58281,4824,0.0828
4,1,8579,20718,1981,0.0956
4,2,8579,138886,12720,0.0916
4,3,8579,139861,10562,0.0755
5,1,8579,5837,571,0.0979
5,2,8579,131653,11991,0.0911
5,3,8579,275949,22979,0.0833
6,1,8579,761,76,0.1004
6,2,8579,59869,5457,0.0911
6,3,8579,291150,25069,0.0861
7,1,8579,85,9,0.1034
7,2,8579,25736,2349,0.0913
7,3,8579,275096,24291,0.0883
8,1,8579,9,1,0.1083
8,2,8579,18308,1764,0.0964
8,3,8579,2765385,243479,0.088
9,1,8579,0,0,NA
9,2,8579,1409,139,0.0986
9,3,8579,2740005,257976,0.0942
10,1,8579,0,0,NA
10,2,8579,180,18,0.1007
10,3,8579,1664952,158114,0.095
11,1,8579,0,0,NA
11,2,8579,124,14,0.1099
11,3,8579,1180620,112626,0.0954
1,1,8594,523767,26769,0.0511
1,2,8594,117737,4971,0.0422
1,3,8594,8581,483,0.0563
2,1,8594,166487,7140,0.0429
2,2,8594,164588,6699,0.0407
2,3,8594,29065,1452,0.05
3,1,8594,63489,2271,0.0358
3,2,8594,150117,5816,0.0387
3,3,8594,41418,2037,0.0492
4,1,8594,21912,819,0.0374
4,2,8594,141379,5872,0.0415
4,3,8594,101528,4660,0.0459
5,1,8594,6361,242,0.038
5,2,8594,135736,5717,0.0421
5,3,8594,185227,9482,0.0512
6,1,8594,860,34,0.0391
6,2,8594,63841,2952,0.0462
6,3,8594,186581,9959,0.0534
7,1,8594,100,4,0.0411
7,2,8594,28847,1512,0.0524
7,3,8594,167351,9185,0.0549
8,1,8594,11,1,0.0459
8,2,8594,24723,1398,0.0566
8,3,8594,1686704,93222,0.0553
9,1,8594,0,0,NA
9,2,8594,2377,234,0.0986
9,3,8594,1447968,83067,0.0574
10,1,8594,0,0,NA
10,2,8594,783,235,0.3003
10,3,8594,819802,47517,0.058
11,1,8594,0,0,NA
11,2,8594,1061,367,0.3465
11,3,8594,544143,31666,0.0582
1,1,8804,482936,251287,0.5203
1,2,8804,82557,49330,0.5975
1,3,8804,3523,2592,0.7357
2,1,8804,177890,145449,0.8176
2,2,8804,139482,77870,0.5583
2,3,8804,13941,9956,0.7142
3,1,8804,69818,57869,0.8289
3,2,8804,137618,89817,0.6527
3,3,8804,22017,15964,0.7251
4,1,8804,25101,21852,0.8706
4,2,8804,148798,102808,0.6909
4,3,8804,61800,44161,0.7146
5,1,8804,7709,6790,0.8808
5,2,8804,153647,119839,0.78
5,3,8804,127145,102748,0.8081
6,1,8804,1094,991,0.9059
6,2,8804,78395,67103,0.856
6,3,8804,139780,118318,0.8465
7,1,8804,135,126,0.9369
7,2,8804,38047,35119,0.9231
7,3,8804,134404,117043,0.8708
8,1,8804,17,18,1.0299
8,2,8804,34855,33118,0.9501
8,3,8804,1430327,1269856,0.8878
9,1,8804,0,0,2
9,2,8804,3314,3130,0.9446
9,3,8804,1294456,1183772,0.9145
10,1,8804,0,0,NA
10,2,8804,667,534,0.8003
10,3,8804,776861,717426,0.9235
11,1,8804,0,0,NA
11,2,8804,561,415,0.741
11,3,8804,547460,507638,0.9273
1,1,8847,523143,26350,0.0504
1,2,8847,134761,4803,0.0356
1,3,8847,18776,614,0.0327
2,1,8847,147643,4258,0.0288
2,2,8847,170391,5171,0.0304
2,3,8847,53591,1459,0.0272
3,1,8847,53959,893,0.0166
3,2,8847,150629,3475,0.0231
3,3,8847,70342,1829,0.026
4,1,8847,17806,290,0.0163
4,2,8847,129773,3061,0.0236
4,3,8847,142951,3424,0.024
5,1,8847,5246,82,0.0155
5,2,8847,123824,2584,0.0209
5,3,8847,242678,6320,0.026
6,1,8847,705,11,0.0157
6,2,8847,56816,1250,0.022
6,3,8847,222504,6064,0.0273
7,1,8847,82,1,0.0161
7,2,8847,25279,634,0.0251
7,3,8847,181810,5111,0.0281
8,1,8847,10,0,0.0188
8,2,8847,23651,618,0.0261
8,3,8847,1730793,48422,0.028
9,1,8847,0,0,NA
9,2,8847,3900,618,0.1585
9,3,8847,1331226,38527,0.0289
10,1,8847,0,0,NA
10,2,8847,5019,1336,0.2663
10,3,8847,665420,19240,0.0289
11,1,8847,0,0,NA
11,2,8847,9941,2333,0.2346
11,3,8847,388867,11009,0.0283
1,1,8873,464772,8473,0.0182
1,2,8873,164081,2018,0.0123
1,3,8873,47280,382,0.0081
2,1,8873,131514,1210,0.0092
2,2,8873,179220,1708,0.0095
2,3,8873,112854,731,0.0065
3,1,8873,50455,210,0.0042
3,2,8873,153720,922,0.006
3,3,8873,170955,814,0.0048
4,1,8873,17099,66,0.0039
4,2,8873,121180,704,0.0058
4,3,8873,242940,1239,0.0051
5,1,8873,5240,19,0.0036
5,2,8873,118045,512,0.0043
5,3,8873,577832,2202,0.0038
6,1,8873,716,3,0.0036
6,2,8873,53576,205,0.0038
6,3,8873,616748,2058,0.0033
7,1,8873,84,0,0.0037
7,2,8873,23159,81,0.0035
7,3,8873,588586,1726,0.0029
8,1,8873,10,0,0.0073
8,2,8873,16033,53,0.0033
8,3,8873,5497716,15100,0.0027
9,1,8873,0,0,NA
9,2,8873,1232,3,0.0027
9,3,8873,6152372,15522,0.0025
10,1,8873,0,0,NA
10,2,8873,177,10,0.0541
10,3,8873,2927670,7311,0.0025
11,1,8873,0,0,NA
11,2,8873,492,182,0.3691
11,3,8873,1586307,3973,0.0025
1,1,9029,496198,20212,0.0407
1,2,9029,121467,3538,0.0291
1,3,9029,10722,341,0.0318
2,1,9029,163083,4744,0.0291
2,2,9029,168897,4776,0.0283
2,3,9029,38018,1046,0.0275
3,1,9029,63192,1386,0.0219
3,2,9029,158069,3917,0.0248
3,3,9029,58250,1545,0.0265
4,1,9029,21630,469,0.0217
4,2,9029,139826,3733,0.0267
4,3,9029,139560,3381,0.0242
5,1,9029,6288,137,0.0218
5,2,9029,134280,3281,0.0244
5,3,9029,279655,7054,0.0252
6,1,9029,832,19,0.0223
6,2,9029,61096,1465,0.024
6,3,9029,296269,7621,0.0257
7,1,9029,94,2,0.023
7,2,9029,26227,626,0.0239
7,3,9029,280602,7349,0.0262
8,1,9029,10,0,0.0217
8,2,9029,18525,461,0.0249
8,3,9029,2820511,73242,0.026
9,1,9029,0,0,NA
9,2,9029,1419,39,0.0273
9,3,9029,2812654,78166,0.0278
10,1,9029,0,0,NA
10,2,9029,179,4,0.0239
10,3,9029,1709404,47788,0.028
11,1,9029,0,0,NA
11,2,9029,123,2,0.0197
11,3,9029,1212324,34004,0.028
1,1,9044,514332,25683,0.0499
1,2,9044,114529,4254,0.0371
1,3,9044,8515,422,0.0496
2,1,9044,168508,7497,0.0445
2,2,9044,162971,6230,0.0382
2,3,9044,29215,1302,0.0446
3,1,9044,65569,2408,0.0367
3,2,9044,151750,5578,0.0368
3,3,9044,42259,1882,0.0445
4,1,9044,22729,869,0.0382
4,2,9044,142156,5756,0.0405
4,3,9044,103427,4263,0.0412
5,1,9044,6775,260,0.0384
5,2,9044,137950,5612,0.0407
5,3,9044,191450,8979,0.0469
6,1,9044,923,36,0.0394
6,2,9044,64682,2858,0.0442
6,3,9044,193596,9513,0.0491
7,1,9044,108,4,0.04
7,2,9044,29052,1452,0.05
7,3,9044,174029,8819,0.0507
8,1,9044,12,1,0.0459
8,2,9044,24434,1340,0.0548
8,3,9044,1752402,89604,0.0511
9,1,9044,0,0,NA
9,2,9044,2262,197,0.087
9,3,9044,1512997,80492,0.0532
10,1,9044,0,0,NA
10,2,9044,638,180,0.2817
10,3,9044,857035,46077,0.0538
11,1,9044,0,0,NA
11,2,9044,827,284,0.3433
11,3,9044,569054,30726,0.054
1,1,9058,521323,24505,0.047
1,2,9058,142333,4785,0.0336
1,3,9058,21947,730,0.0333
2,1,9058,151563,5935,0.0392
2,2,9058,174966,6183,0.0353
2,3,9058,64043,1911,0.0298
3,1,9058,56973,1777,0.0312
3,2,9058,156262,5212,0.0334
3,3,9058,89979,2782,0.0309
4,1,9058,18889,618,0.0327
4,2,9058,130432,4666,0.0358
4,3,9058,178211,5270,0.0296
5,1,9058,5439,179,0.0329
5,2,9058,125243,4340,0.0346
5,3,9058,338145,10903,0.0322
6,1,9058,713,24,0.0338
6,2,9058,56860,1956,0.0344
6,3,9058,331074,11344,0.0343
7,1,9058,80,3,0.035
7,2,9058,24439,846,0.0346
7,3,9058,289659,10403,0.0359
8,1,9058,9,0,0.0433
8,2,9058,17926,692,0.0386
8,3,9058,2788813,100685,0.0361
9,1,9058,0,0,NA
9,2,9058,1437,65,0.0452
9,3,9058,2482112,95780,0.0386
10,1,9058,0,0,NA
10,2,9058,246,40,0.1618
10,3,9058,1339698,52281,0.039
11,1,9058,0,0,NA
11,2,9058,335,110,0.328
11,3,9058,842708,33080,0.0393
1,1,9240,496248,34462,0.0694
1,2,9240,94540,6478,0.0685
1,3,9240,3962,345,0.087
2,1,9240,176592,13178,0.0746
2,2,9240,154239,10037,0.0651
2,3,9240,16567,1322,0.0798
3,1,9240,68994,4775,0.0692
3,2,9240,149714,9862,0.0659
3,3,9240,27307,2134,0.0781
4,1,9240,24365,1716,0.0704
4,2,9240,153338,10850,0.0708
4,3,9240,79548,5852,0.0736
5,1,9240,7044,508,0.0722
5,2,9240,148649,10690,0.0719
5,3,9240,165930,13381,0.0806
6,1,9240,946,70,0.0742
6,2,9240,70034,5258,0.0751
6,3,9240,186839,15506,0.083
7,1,9240,108,8,0.0765
7,2,9240,31103,2460,0.0791
7,3,9240,185543,15690,0.0846
8,1,9240,12,1,0.0847
8,2,9240,23402,1967,0.084
8,3,9240,1962178,165760,0.0845
9,1,9240,0,0,NA
9,2,9240,1818,165,0.0909
9,3,9240,1928165,171622,0.089
10,1,9240,0,0,NA
10,2,9240,219,14,0.066
10,3,9240,1235543,110774,0.0897
11,1,9240,0,0,NA
11,2,9240,132,7,0.0528
11,3,9240,926835,83344,0.0899
1,1,9269,523917,29317,0.056
1,2,9269,141733,6295,0.0444
1,3,9269,17386,879,0.0506
2,1,9269,150568,7707,0.0512
2,2,9269,176711,8302,0.047
2,3,9269,53980,2415,0.0447
3,1,9269,55420,2460,0.0444
3,2,9269,156552,7119,0.0455
3,3,9269,76796,3478,0.0453
4,1,9269,18202,845,0.0464
4,2,9269,131779,6443,0.0489
4,3,9269,165195,6940,0.042
5,1,9269,5026,238,0.0473
5,2,9269,124194,5925,0.0477
5,3,9269,313475,14296,0.0456
6,1,9269,642,31,0.0487
6,2,9269,56165,2671,0.0476
6,3,9269,316223,15027,0.0475
7,1,9269,70,4,0.0501
7,2,9269,24089,1147,0.0476
7,3,9269,286573,14063,0.0491
8,1,9269,7,0,0.0535
8,2,9269,17225,881,0.0511
8,3,9269,2811481,137739,0.049
9,1,9269,0,0,NA
9,2,9269,1343,74,0.0549
9,3,9269,2645301,138200,0.0522
10,1,9269,0,0,NA
10,2,9269,182,13,0.0703
10,3,9269,1516102,79983,0.0528
11,1,9269,0,0,NA
11,2,9269,137,17,0.1227
11,3,9269,1013298,53747,0.053
1,1,9284,543758,21296,0.0392
1,2,9284,129326,3593,0.0278
1,3,9284,11422,381,0.0334
2,1,9284,159647,3756,0.0235
2,2,9284,168738,4129,0.0245
2,3,9284,35048,1018,0.0291
3,1,9284,59753,949,0.0159
3,2,9284,149446,3158,0.0211
3,3,9284,46695,1319,0.0282
4,1,9284,20211,332,0.0164
4,2,9284,135984,2987,0.022
4,3,9284,106231,2841,0.0267
5,1,9284,5869,95,0.0161
5,2,9284,129820,2878,0.0222
5,3,9284,181010,5270,0.0291
6,1,9284,793,13,0.0167
6,2,9284,60941,1561,0.0256
6,3,9284,172348,5208,0.0302
7,1,9284,93,2,0.0179
7,2,9284,27730,835,0.0301
7,3,9284,146506,4536,0.031
8,1,9284,11,0,0.0195
8,2,9284,25841,783,0.0303
8,3,9284,1438949,44653,0.031
9,1,9284,0,0,NA
9,2,9284,3322,403,0.1213
9,3,9284,1145473,36343,0.0317
10,1,9284,0,0,NA
10,2,9284,2548,714,0.2804
10,3,9284,607068,19383,0.0319
11,1,9284,0,0,NA
11,2,9284,4433,1186,0.2675
11,3,9284,377620,12002,0.0318
1,1,9494,505139,34829,0.0689
1,2,9494,102099,5898,0.0578
1,3,9494,5917,433,0.0732
2,1,9494,164819,10583,0.0642
2,2,9494,155110,8302,0.0535
2,3,9494,20941,1407,0.0672
3,1,9494,62370,3297,0.0529
3,2,9494,143606,7637,0.0532
3,3,9494,30253,1994,0.0659
4,1,9494,21327,1166,0.0547
4,2,9494,142982,8090,0.0566
4,3,9494,77107,4913,0.0637
5,1,9494,6375,349,0.0547
5,2,9494,138759,8383,0.0604
5,3,9494,140839,9818,0.0697
6,1,9494,870,49,0.0562
6,2,9494,67167,4590,0.0683
6,3,9494,142522,10332,0.0725
7,1,9494,102,6,0.0579
7,2,9494,31660,2430,0.0767
7,3,9494,127909,9520,0.0744
8,1,9494,12,1,0.0662
8,2,9494,30711,2471,0.0805
8,3,9494,1306969,99125,0.0758
9,1,9494,0,0,NA
9,2,9494,3572,120,0.0335
9,3,9494,1095932,85405,0.0779
10,1,9494,0,0,NA
10,2,9494,1576,277,0.1757
10,3,9494,616604,48611,0.0788
11,1,9494,0,0,NA
11,2,9494,2034,394,0.1936
11,3,9494,407937,32351,0.0793
1,1,9508,517486,79837,0.1543
1,2,9508,136397,17194,0.1261
1,3,9508,17806,3052,0.1714
2,1,9508,144366,30313,0.21
2,2,9508,173355,27696,0.1598
2,3,9508,53465,8358,0.1563
3,1,9508,51964,10179,0.1959
3,2,9508,153787,25799,0.1678
3,3,9508,73468,12388,0.1686
4,1,9508,16789,3539,0.2108
4,2,9508,130078,24484,0.1882
4,3,9508,153698,23142,0.1506
5,1,9508,4778,1015,0.2124
5,2,9508,123341,23076,0.1871
5,3,9508,277303,50133,0.1808
6,1,9508,619,134,0.2164
6,2,9508,55938,10510,0.1879
6,3,9508,267286,51530,0.1928
7,1,9508,69,15,0.2218
7,2,9508,24283,4711,0.194
7,3,9508,230488,46461,0.2016
8,1,9508,8,2,0.2425
8,2,9508,19189,4208,0.2193
8,3,9508,2231393,455801,0.2043
9,1,9508,0,0,NA
9,2,9508,1678,361,0.2149
9,3,9508,1893642,410429,0.2167
10,1,9508,0,0,NA
10,2,9508,480,44,0.0916
10,3,9508,1015281,223019,0.2197
11,1,9508,0,0,NA
11,2,9508,860,96,0.1116
11,3,9508,636109,140713,0.2212
1,1,9690,488528,69178,0.1416
1,2,9690,89766,12502,0.1393
1,3,9690,3621,671,0.1854
2,1,9690,179385,35395,0.1973
2,2,9690,150712,21800,0.1446
2,3,9690,15415,2717,0.1762
3,1,9690,71545,13885,0.1941
3,2,9690,149184,23577,0.158
3,3,9690,25771,4577,0.1776
4,1,9690,25478,5071,0.199
4,2,9690,154613,27350,0.1769
4,3,9690,75825,12734,0.1679
5,1,9690,7617,1550,0.2035
5,2,9690,152053,28209,0.1855
5,3,9690,160360,30690,0.1914
6,1,9690,1041,217,0.2084
6,2,9690,72129,14097,0.1954
6,3,9690,181611,36154,0.1991
7,1,9690,121,26,0.2126
7,2,9690,32222,6669,0.207
7,3,9690,180866,36893,0.204
8,1,9690,13,3,0.2226
8,2,9690,24446,5419,0.2217
8,3,9690,1919184,393643,0.2051
9,1,9690,0,0,NA
9,2,9690,1905,444,0.2332
9,3,9690,1883048,407222,0.2163
10,1,9690,0,0,NA
10,2,9690,225,45,0.1981
10,3,9690,1205884,262907,0.218
11,1,9690,0,0,NA
11,2,9690,132,24,0.1798
11,3,9690,904367,197829,0.2187
1,1,9719,513241,28837,0.0562
1,2,9719,134864,5674,0.0421
1,3,9719,15991,777,0.0486
2,1,9719,154838,8572,0.0554
2,2,9719,173450,8175,0.0471
2,3,9719,50838,2210,0.0435
3,1,9719,58536,2795,0.0478
3,2,9719,157605,7370,0.0468
3,3,9719,73693,3312,0.0449
4,1,9719,19489,969,0.0497
4,2,9719,133834,6802,0.0508
4,3,9719,159793,6603,0.0413
5,1,9719,5578,281,0.0504
5,2,9719,128118,6407,0.05
5,3,9719,308126,14169,0.046
6,1,9719,726,37,0.0516
6,2,9719,58087,2897,0.0499
6,3,9719,312388,15076,0.0483
7,1,9719,81,4,0.0532
7,2,9719,24923,1243,0.0499
7,3,9719,283740,14207,0.0501
8,1,9719,9,0,0.0553
8,2,9719,17807,958,0.0538
8,3,9719,2788874,139814,0.0501
9,1,9719,0,0,NA
9,2,9719,1386,80,0.0575
9,3,9719,2623252,140873,0.0537
10,1,9719,0,0,NA
10,2,9719,185,14,0.0732
10,3,9719,1502799,81544,0.0543
11,1,9719,0,0,NA
11,2,9719,137,17,0.1261
11,3,9719,1004215,54803,0.0546
1,1,9734,530812,19386,0.0365
1,2,9734,122903,2899,0.0236
1,3,9734,10696,286,0.0267
2,1,9734,164409,3824,0.0233
2,2,9734,165351,3517,0.0213
2,3,9734,33563,790,0.0235
3,1,9734,63449,973,0.0153
3,2,9734,150749,2776,0.0184
3,3,9734,45630,1060,0.0232
4,1,9734,21759,341,0.0157
4,2,9734,137904,2700,0.0196
4,3,9734,104431,2296,0.022
5,1,9734,6539,101,0.0154
5,2,9734,133739,2633,0.0197
5,3,9734,181150,4414,0.0244
6,1,9734,897,14,0.0159
6,2,9734,62831,1434,0.0228
6,3,9734,173479,4408,0.0254
7,1,9734,106,2,0.0164
7,2,9734,28534,772,0.027
7,3,9734,147891,3861,0.0261
8,1,9734,12,0,0.0219
8,2,9734,26389,716,0.0271
8,3,9734,1454382,38112,0.0262
9,1,9734,0,0,NA
9,2,9734,3291,366,0.1112
9,3,9734,1160414,31038,0.0267
10,1,9734,0,0,NA
10,2,9734,2366,651,0.2752
10,3,9734,614853,16539,0.0269
11,1,9734,0,0,NA
11,2,9734,4075,1077,0.2642
11,3,9734,382483,10233,0.0268
1,1,9915,494376,69154,0.1399
1,2,9915,120981,15402,0.1273
1,3,9915,8566,1397,0.1631
2,1,9915,160812,31424,0.1954
2,2,9915,170979,26059,0.1524
2,3,9915,32536,4871,0.1497
3,1,9915,61152,11793,0.1929
3,2,9915,159193,25844,0.1623
3,3,9915,51972,7875,0.1515
4,1,9915,20711,4078,0.1969
4,2,9915,141415,25514,0.1804
4,3,9915,133068,18618,0.1399
5,1,9915,5768,1167,0.2022
5,2,9915,133357,24399,0.183
5,3,9915,275244,42120,0.153
6,1,9915,742,154,0.2074
6,2,9915,60175,11064,0.1839
6,3,9915,303050,47514,0.1568
7,1,9915,81,17,0.2129
7,2,9915,25588,4695,0.1835
7,3,9915,298711,47637,0.1595
8,1,9915,8,2,0.2257
8,2,9915,17444,3296,0.189
8,3,9915,3045393,484060,0.1589
9,1,9915,0,0,NA
9,2,9915,1312,231,0.1762
9,3,9915,3269352,552680,0.169
10,1,9915,0,0,NA
10,2,9915,165,29,0.1738
10,3,9915,2107704,358543,0.1701
11,1,9915,0,0,NA
11,2,9915,120,20,0.1699
11,3,9915,1584709,270338,0.1706
1,1,9930,517158,34550,0.0668
1,2,9930,123238,6934,0.0563
1,3,9930,8896,687,0.0772
2,1,9930,160628,11266,0.0701
2,2,9930,170237,10306,0.0605
2,3,9930,31654,2169,0.0685
3,1,9930,60269,3842,0.0637
3,2,9930,155883,9392,0.0602
3,3,9930,47491,3240,0.0682
4,1,9930,20253,1343,0.0663
4,2,9930,140221,9336,0.0666
4,3,9930,119010,7334,0.0616
5,1,9930,5654,382,0.0675
5,2,9930,132615,8723,0.0658
5,3,9930,229868,15859,0.069
6,1,9930,731,51,0.0693
6,2,9930,60555,4032,0.0666
6,3,9930,241949,17302,0.0715
7,1,9930,81,6,0.0713
7,2,9930,26200,1794,0.0685
7,3,9930,227644,16692,0.0733
8,1,9930,9,1,0.0806
8,2,9930,19073,1421,0.0745
8,3,9930,2309254,168706,0.0731
9,1,9930,0,0,NA
9,2,9930,1483,121,0.0819
9,3,9930,2200083,170944,0.0777
10,1,9930,0,0,NA
10,2,9930,192,18,0.0942
10,3,9930,1332028,104470,0.0784
11,1,9930,0,0,NA
11,2,9930,130,16,0.1198
11,3,9930,942742,74286,0.0788
1,1,9945,532884,22809,0.0428
1,2,9945,115461,3828,0.0331
1,3,9945,6942,291,0.0419
2,1,9945,166000,5001,0.0301
2,2,9945,162971,4879,0.0299
2,3,9945,23688,883,0.0373
3,1,9945,62959,1428,0.0227
3,2,9945,148220,4152,0.028
3,3,9945,33595,1217,0.0362
4,1,9945,21548,510,0.0237
4,2,9945,142222,4154,0.0292
4,3,9945,84234,2950,0.035
5,1,9945,6250,147,0.0236
5,2,9945,136940,4188,0.0306
5,3,9945,151665,5786,0.0382
6,1,9945,842,20,0.0243
6,2,9945,65171,2277,0.0349
6,3,9945,152466,6035,0.0396
7,1,9945,98,2,0.0246
7,2,9945,29936,1200,0.0401
7,3,9945,136361,5525,0.0405
8,1,9945,11,0,0.0245
8,2,9945,26874,1103,0.0411
8,3,9945,1382303,56422,0.0408
9,1,9945,0,0,NA
9,2,9945,2786,256,0.092
9,3,9945,1161847,48539,0.0418
10,1,9945,0,0,NA
