agegroup,infection,par_id,cumul_mean_incid,sum_abs_diff,sum_rel_diff
1,3,33414,16167,237,0.0147
2,1,33414,146848,2550,0.0174
2,2,33414,132796,2111,0.0159
2,3,33414,41721,516,0.0124
3,1,33414,55821,499,0.0089
3,2,33414,126834,1540,0.0121
3,3,33414,57184,766,0.0134
4,1,33414,19215,185,0.0096
4,2,33414,117311,1488,0.0127
4,3,33414,99941,1238,0.0124
5,1,33414,6034,64,0.0106
5,2,33414,139833,1740,0.0124
5,3,33414,186012,3041,0.0163
6,1,33414,881,11,0.012
6,2,33414,79106,1189,0.015
6,3,33414,168061,3038,0.0181
7,1,33414,114,2,0.0146
7,2,33414,42960,808,0.0188
7,3,33414,130103,2471,0.019
8,1,33414,19,0,0.0237
8,2,33414,72510,1252,0.0173
8,3,33414,1328379,24942,0.0188
9,1,33414,0,0,0
9,2,33414,20109,1797,0.0894
9,3,33414,921849,17029,0.0185
10,1,33414,1,0,0.2476
10,2,33414,25601,3506,0.1369
10,3,33414,380787,6376,0.0167
11,1,33414,42,11,0.2685
11,2,33414,38838,4539,0.1169
11,3,33414,177901,2293,0.0129
1,1,33415,545535,11152,0.0204
1,2,33415,93665,1177,0.0126
1,3,33415,10481,133,0.0127
2,1,33415,159974,1951,0.0122
2,2,33415,124822,1206,0.0097
2,3,33415,27288,303,0.0111
3,1,33415,63087,384,0.0061
3,2,33415,118825,849,0.0071
3,3,33415,33861,390,0.0115
4,1,33415,22707,138,0.0061
4,2,33415,115431,850,0.0074
4,3,33415,63556,664,0.0104
5,1,33415,7540,45,0.006
5,2,33415,132956,946,0.0071
5,3,33415,102636,1245,0.0121
6,1,33415,1167,7,0.0063
6,2,33415,75777,537,0.0071
6,3,33415,87693,1090,0.0124
7,1,33415,171,1,0.007
7,2,33415,42239,224,0.0053
7,3,33415,64835,801,0.0124
8,1,33415,56,0,0.0061
8,2,33415,95032,672,0.0071
8,3,33415,664471,6211,0.0093
9,1,33415,2,0,0.0222
9,2,33415,48565,3378,0.0696
9,3,33415,423302,3104,0.0073
10,1,33415,13,3,0.2221
10,2,33415,50628,4203,0.083
10,3,33415,164635,646,0.0039
11,1,33415,250,45,0.1797
11,2,33415,52173,3704,0.071
11,3,33415,72175,666,0.0092
1,1,33424,424251,4896,0.0115
1,2,33424,122124,1190,0.0097
1,3,33424,25716,197,0.0077
2,1,33424,118654,576,0.0049
2,2,33424,141505,921,0.0065
2,3,33424,61277,316,0.0051
3,1,33424,46237,72,0.0016
3,2,33424,131558,446,0.0034
3,3,33424,95404,275,0.0029
4,1,33424,15855,19,0.0012
4,2,33424,114481,339,0.003
4,3,33424,136526,380,0.0028
5,1,33424,4912,4,8e-4
5,2,33424,138211,220,0.0016
5,3,33424,352065,511,0.0015
6,1,33424,687,0,7e-4
6,2,33424,80487,88,0.0011
6,3,33424,400001,405,0.001
7,1,33424,83,0,6e-4
7,2,33424,45630,37,8e-4
7,3,33424,404982,309,8e-4
8,1,33424,10,0,0
8,2,33424,53262,32,6e-4
8,3,33424,4092709,2551,6e-4
9,1,33424,0,0,NA
9,2,33424,6603,5,7e-4
9,3,33424,5052953,3570,7e-4
10,1,33424,0,0,NA
10,2,33424,880,96,0.1085
10,3,33424,2239268,1569,7e-4
11,1,33424,10,4,0.4033
11,2,33424,4236,998,0.2356
11,3,33424,1098843,1284,0.0012
1,1,33425,474847,10122,0.0213
1,2,33425,120944,2090,0.0173
1,3,33425,25245,350,0.0139
2,1,33425,125761,1498,0.0119
2,2,33425,140487,1879,0.0134
2,3,33425,60319,675,0.0112
3,1,33425,48003,324,0.0067
3,2,33425,130486,1255,0.0096
3,3,33425,92946,843,0.0091
4,1,33425,16262,110,0.0068
4,2,33425,114269,1120,0.0098
4,3,33425,134556,1326,0.0099
5,1,33425,4977,36,0.0072
5,2,33425,138140,1253,0.0091
5,3,33425,340976,3018,0.0089
6,1,33425,695,6,0.0081
6,2,33425,80647,731,0.0091
6,3,33425,375578,3179,0.0085
7,1,33425,85,1,0.0091
7,2,33425,45267,400,0.0088
7,3,33425,351202,2864,0.0082
8,1,33425,11,0,0.0114
8,2,33425,54583,518,0.0095
8,3,33425,3480478,29827,0.0086
9,1,33425,0,0,NA
9,2,33425,7073,86,0.0122
9,3,33425,3489362,29808,0.0085
10,1,33425,0,0,2
10,2,33425,2892,588,0.2033
10,3,33425,1485582,12577,0.0085
11,1,33425,49,17,0.3425
11,2,33425,13024,2507,0.1925
11,3,33425,705251,5318,0.0075
1,1,33426,516216,15996,0.031
1,2,33426,118425,2848,0.024
1,3,33426,23892,486,0.0203
2,1,33426,131804,2714,0.0206
2,2,33426,138882,2910,0.021
2,3,33426,57593,1072,0.0186
3,1,33426,49461,655,0.0132
3,2,33426,129116,2327,0.018
3,3,33426,87387,1555,0.0178
4,1,33426,16671,245,0.0147
4,2,33426,114228,2233,0.0195
4,3,33426,129766,2600,0.02
5,1,33426,5096,87,0.0171
5,2,33426,138419,2862,0.0207
5,3,33426,311159,6051,0.0194
6,1,33426,719,15,0.0202
6,2,33426,80389,1718,0.0214
6,3,33426,315814,6441,0.0204
7,1,33426,89,2,0.0221
7,2,33426,43837,976,0.0223
7,3,33426,266467,6145,0.0231
8,1,33426,12,0,0.0266
8,2,33426,58184,1578,0.0271
8,3,33426,2640950,66286,0.0251
9,1,33426,0,0,NA
9,2,33426,9468,646,0.0682
9,3,33426,2166009,57238,0.0264
10,1,33426,4,2,0.4064
10,2,33426,12219,2409,0.1971
10,3,33426,886256,22957,0.0259
11,1,33426,247,71,0.2881
11,2,33426,31473,5096,0.1619
11,3,33426,403880,9242,0.0229
1,1,33427,542578,16570,0.0305
1,2,33427,112644,2563,0.0227
1,3,33427,20775,368,0.0177
2,1,33427,140175,2512,0.0179
2,2,33427,135596,2485,0.0183
2,3,33427,51118,763,0.0149
3,1,33427,52786,504,0.0096
3,2,33427,127286,1819,0.0143
3,3,33427,74106,966,0.013
4,1,33427,18079,195,0.0108
4,2,33427,114993,1721,0.015
4,3,33427,117173,1665,0.0142
5,1,33427,5670,71,0.0126
5,2,33427,138770,2024,0.0146
5,3,33427,241333,3841,0.0159
6,1,33427,828,12,0.0145
6,2,33427,78423,1272,0.0162
6,3,33427,220808,4294,0.0194
7,1,33427,107,2,0.0165
7,2,33427,41738,873,0.0209
7,3,33427,169881,3675,0.0216
8,1,33427,20,1,0.0342
8,2,33427,67544,1451,0.0215
8,3,33427,1694765,37142,0.0219
9,1,33427,1,0,0.208
9,2,33427,22135,2448,0.1106
9,3,33427,1171917,25472,0.0217
10,1,33427,57,16,0.2894
10,2,33427,35743,5020,0.1405
10,3,33427,456226,8719,0.0191
11,1,33427,993,214,0.2151
11,2,33427,53434,6133,0.1148
11,3,33427,196056,2597,0.0132
1,1,33428,551126,12969,0.0235
1,2,33428,103384,1683,0.0163
1,3,33428,15985,212,0.0132
2,1,33428,151444,1955,0.0129
2,2,33428,129903,1582,0.0122
2,3,33428,39882,424,0.0106
3,1,33428,58566,358,0.0061
3,2,33428,123080,1036,0.0084
3,3,33428,51997,580,0.0111
4,1,33428,20822,135,0.0065
4,2,33428,114980,986,0.0086
4,3,33428,89106,886,0.0099
5,1,33428,6855,47,0.0068
5,2,33428,133731,1081,0.0081
5,3,33428,151377,1891,0.0125
6,1,33428,1053,8,0.0073
6,2,33428,74209,685,0.0092
6,3,33428,127377,1689,0.0133
7,1,33428,153,1,0.0097
7,2,33428,39864,336,0.0084
7,3,33428,91601,1241,0.0135
8,1,33428,55,0,0.0042
8,2,33428,84702,350,0.0041
8,3,33428,908805,10296,0.0113
9,1,33428,10,2,0.1921
9,2,33428,52027,4308,0.0828
9,3,33428,557760,5070,0.0091
10,1,33428,355,68,0.1907
10,2,33428,60677,5291,0.0872
10,3,33428,202466,861,0.0043
11,1,33428,2537,379,0.1493
11,2,33428,61075,4355,0.0713
11,3,33428,80788,902,0.0112
1,1,33436,390210,3017,0.0077
1,2,33436,122871,988,0.008
1,3,33436,27022,217,0.008
2,1,33436,115564,450,0.0039
2,2,33436,141296,760,0.0054
2,3,33436,63217,343,0.0054
3,1,33436,46150,77,0.0017
3,2,33436,131280,393,0.003
3,3,33436,97964,314,0.0032
4,1,33436,16194,24,0.0015
4,2,33436,114026,309,0.0027
4,3,33436,138195,428,0.0031
5,1,33436,5164,8,0.0015
5,2,33436,138323,261,0.0019
5,3,33436,357939,698,0.002
6,1,33436,738,1,0.0018
6,2,33436,80636,129,0.0016
6,3,33436,407976,656,0.0016
7,1,33436,92,0,0.002
7,2,33436,45762,65,0.0014
7,3,33436,424680,581,0.0014
8,1,33436,11,0,0.0017
8,2,33436,53341,66,0.0012
8,3,33436,4382921,5177,0.0012
9,1,33436,0,0,0.9474
9,2,33436,6662,10,0.0015
9,3,33436,5993948,6190,0.001
10,1,33436,50,19,0.3729
10,2,33436,3188,747,0.2343
10,3,33436,2588415,2885,0.0011
11,1,33436,1570,386,0.246
11,2,33436,21260,4001,0.1882
11,3,33436,1204357,4368,0.0036
1,1,33437,434598,5140,0.0118
1,2,33437,121890,1437,0.0118
1,3,33437,26767,291,0.0109
2,1,33437,122974,578,0.0047
2,2,33437,140369,1058,0.0075
2,3,33437,62709,440,0.007
3,1,33437,48482,64,0.0013
3,2,33437,130535,477,0.0037
3,3,33437,96652,357,0.0037
4,1,33437,16883,15,9e-4
4,2,33437,113952,338,0.003
4,3,33437,136989,468,0.0034
5,1,33437,5340,2,4e-4
5,2,33437,138522,199,0.0014
5,3,33437,352311,539,0.0015
6,1,33437,764,0,4e-4
6,2,33437,80955,70,9e-4
6,3,33437,399117,375,9e-4
7,1,33437,95,0,4e-4
7,2,33437,45700,26,6e-4
7,3,33437,400624,262,7e-4
8,1,33437,12,0,0
8,2,33437,54227,29,5e-4
8,3,33437,4016322,2198,5e-4
9,1,33437,0,0,0.2581
9,2,33437,7112,81,0.0114
9,3,33437,4598977,2459,5e-4
10,1,33437,102,34,0.3368
10,2,33437,7288,1592,0.2185
10,3,33437,1907806,1922,0.001
11,1,33437,2225,502,0.2257
11,2,33437,32397,5198,0.1605
11,3,33437,854784,4281,0.005
1,1,33438,478428,10070,0.021
1,2,33438,121200,2349,0.0194
1,3,33438,26532,455,0.0171
2,1,33438,128509,1516,0.0118
2,2,33438,139590,2006,0.0144
2,3,33438,62164,804,0.0129
3,1,33438,49672,331,0.0067
3,2,33438,129488,1294,0.01
3,3,33438,94847,927,0.0098
4,1,33438,17117,121,0.0071
4,2,33438,113551,1147,0.0101
4,3,33438,135452,1434,0.0106
5,1,33438,5361,42,0.0079
5,2,33438,138196,1305,0.0094
5,3,33438,343152,3195,0.0093
6,1,33438,768,7,0.0092
6,2,33438,80824,762,0.0094
6,3,33438,378408,3368,0.0089
7,1,33438,96,1,0.0103
7,2,33438,44781,407,0.0091
7,3,33438,351058,2987,0.0085
8,1,33438,13,0,0.0127
8,2,33438,55856,557,0.01
8,3,33438,3449788,31010,0.009
9,1,33438,2,1,0.4365
9,2,33438,8930,508,0.0569
9,3,33438,3265955,29182,0.0089
10,1,33438,273,81,0.2974
10,2,33438,17835,3373,0.1891
10,3,33438,1298731,10413,0.008
11,1,33438,3650,750,0.2054
11,2,33438,48976,6719,0.1372
11,3,33438,555856,3324,0.006
1,1,33439,515046,15336,0.0298
1,2,33439,119492,3047,0.0255
1,3,33439,25631,577,0.0225
2,1,33439,133132,2588,0.0194
2,2,33439,138347,2903,0.021
2,3,33439,60279,1146,0.019
3,1,33439,50590,627,0.0124
3,2,33439,128177,2205,0.0172
3,3,33439,90792,1542,0.017
4,1,33439,17349,251,0.0145
4,2,33439,113238,2112,0.0187
4,3,33439,131740,2528,0.0192
5,1,33439,5431,94,0.0173
5,2,33439,138057,2729,0.0198
5,3,33439,321398,6000,0.0187
6,1,33439,787,16,0.0204
6,2,33439,79961,1622,0.0203
6,3,33439,329155,6252,0.019
7,1,33439,100,2,0.0219
7,2,33439,42837,921,0.0215
7,3,33439,275121,5857,0.0213
8,1,33439,17,1,0.0321
8,2,33439,59670,1535,0.0257
8,3,33439,2693301,63281,0.0235
9,1,33439,12,4,0.3735
9,2,33439,16582,2106,0.127
9,3,33439,2116985,51692,0.0244
10,1,33439,803,208,0.2598
10,2,33439,38584,6300,0.1633
10,3,33439,801680,17475,0.0218
11,1,33439,6207,1181,0.1903
11,2,33439,66663,8244,0.1237
11,3,33439,323911,5013,0.0155
1,1,33440,540107,16406,0.0304
1,2,33440,115398,2897,0.0251
1,3,33440,23386,497,0.0213
2,1,33440,139292,2474,0.0178
2,2,33440,135901,2664,0.0196
2,3,33440,55658,958,0.0172
3,1,33440,52815,520,0.0099
3,2,33440,126555,1903,0.015
3,3,33440,81902,1144,0.014
4,1,33440,18314,214,0.0117
4,2,33440,113484,1794,0.0158
4,3,33440,123106,1907,0.0155
5,1,33440,5847,82,0.014
5,2,33440,137732,2133,0.0155
5,3,33440,268729,4104,0.0153
6,1,33440,869,14,0.0158
6,2,33440,77299,1306,0.0169
6,3,33440,247016,4687,0.019
7,1,33440,115,2,0.0193
7,2,33440,40314,872,0.0216
7,3,33440,186975,4142,0.0222
8,1,33440,30,1,0.0343
8,2,33440,67854,1453,0.0214
8,3,33440,1831133,41381,0.0226
9,1,33440,90,26,0.2922
9,2,33440,38573,4879,0.1265
9,3,33440,1217266,26374,0.0217
10,1,33440,2194,447,0.2037
10,2,33440,65205,7976,0.1223
10,3,33440,432301,7004,0.0162
11,1,33440,9823,1529,0.1556
11,2,33440,75520,7143,0.0946
11,3,33440,162664,1246,0.0077
1,1,33441,551271,13779,0.025
1,2,33441,108389,2120,0.0196
1,3,33441,19695,310,0.0157
2,1,33441,148098,1954,0.0132
2,2,33441,131624,1871,0.0142
2,3,33441,47604,564,0.0119
3,1,33441,57143,358,0.0063
3,2,33441,123691,1193,0.0096
3,3,33441,65265,698,0.0107
4,1,33441,20413,147,0.0072
4,2,33441,113520,1103,0.0097
4,3,33441,103947,1002,0.0096
5,1,33441,6770,53,0.0078
5,2,33441,133048,1166,0.0088
5,3,33441,187691,2398,0.0128
6,1,33441,1045,9,0.0084
6,2,33441,72484,734,0.0101
6,3,33441,156204,2220,0.0142
7,1,33441,162,2,0.0097
7,2,33441,37783,373,0.0099
7,3,33441,109290,1625,0.0149
8,1,33441,81,1,0.0137
8,2,33441,81387,341,0.0042
8,3,33441,1055769,13435,0.0127
9,1,33441,475,94,0.1979
9,2,33441,71479,6222,0.087
9,3,33441,613153,5576,0.0091
10,1,33441,4677,678,0.145
10,2,33441,80328,6414,0.0799
10,3,33441,200473,1282,0.0064
11,1,33441,13012,1493,0.1148
11,2,33441,68035,4155,0.0611
11,3,33441,69712,1216,0.0174
1,1,33451,491368,12735,0.0259
1,2,33451,119459,3118,0.0261
1,3,33451,27148,714,0.0263
2,1,33451,135020,2322,0.0172
2,2,33451,137565,2817,0.0205
2,3,33451,62825,1251,0.0199
3,1,33451,52912,649,0.0123
3,2,33451,127954,2000,0.0156
3,3,33451,94913,1478,0.0156
4,1,33451,18643,264,0.0142
4,2,33451,112988,1884,0.0167
4,3,33451,134626,2356,0.0175
5,1,33451,6006,98,0.0164
5,2,33451,138768,2376,0.0171
5,3,33451,339061,5594,0.0165
6,1,33451,888,16,0.018
6,2,33451,80732,1389,0.0172
6,3,33451,367448,5913,0.0161
7,1,33451,114,2,0.0167
7,2,33451,42984,733,0.017
7,3,33451,325365,5169,0.0159
8,1,33451,27,1,0.0314
8,2,33451,59387,1135,0.0191
8,3,33451,3158652,54761,0.0173
9,1,33451,1863,473,0.2538
9,2,33451,40290,6355,0.1577
9,3,33451,2608936,43125,0.0165
10,1,33451,15173,2599,0.1713
10,2,33451,90766,11439,0.126
10,3,33451,900157,10616,0.0118
11,1,33451,34516,4371,0.1266
11,2,33451,100337,8600,0.0857
11,3,33451,309611,3598,0.0116
1,1,33452,519258,16503,0.0318
1,2,33452,118019,3545,0.03
1,3,33452,26365,765,0.029
2,1,33452,138314,3036,0.0219
2,2,33452,136441,3309,0.0243
2,3,33452,61120,1409,0.0231
3,1,33452,53467,831,0.0155
3,2,33452,126673,2506,0.0198
3,3,33452,91239,1772,0.0194
4,1,33452,18812,355,0.0189
4,2,33452,112549,2459,0.0219
4,3,33452,130971,2918,0.0223
5,1,33452,6082,137,0.0225
5,2,33452,138157,3203,0.0232
5,3,33452,318059,6832,0.0215
6,1,33452,906,22,0.0243
6,2,33452,78582,1850,0.0235
6,3,33452,318756,7037,0.0221
7,1,33452,121,3,0.0287
7,2,33452,40547,1104,0.0272
7,3,33452,254996,6592,0.0259
8,1,33452,41,2,0.0496
8,2,33452,64177,1923,0.03
8,3,33452,2464011,70228,0.0285
9,1,33452,3320,761,0.2294
9,2,33452,65224,9599,0.1472
9,3,33452,1719588,46582,0.0271
10,1,33452,18916,3102,0.164
10,2,33452,104517,12249,0.1172
10,3,33452,555640,10439,0.0188
11,1,33452,35918,4581,0.1276
11,2,33452,93587,7961,0.0851
11,3,33452,180093,1969,0.0109
1,1,33453,538553,16335,0.0303
1,2,33453,114691,3234,0.0282
1,3,33453,24520,634,0.0259
2,1,33453,143142,2540,0.0177
2,2,33453,134343,2828,0.021
2,3,33453,57260,1127,0.0197
3,1,33453,55257,582,0.0105
3,2,33453,125133,1933,0.0154
3,3,33453,84026,1257,0.015
4,1,33453,19664,255,0.013
4,2,33453,112508,1822,0.0162
4,3,33453,123452,2019,0.0164
5,1,33453,6469,96,0.0149
5,2,33453,136410,2099,0.0154
5,3,33453,272387,4102,0.0151
6,1,33453,979,16,0.0163
6,2,33453,74746,1291,0.0173
6,3,33453,245152,4654,0.019
7,1,33453,147,4,0.025
7,2,33453,37868,817,0.0216
7,3,33453,178248,4013,0.0225
8,1,33453,78,1,0.0177
8,2,33453,72127,1286,0.0178
8,3,33453,1708788,38199,0.0224
9,1,33453,6054,1098,0.1814
9,2,33453,94670,10530,0.1112
9,3,33453,1016002,17865,0.0176
10,1,33453,23119,3091,0.1337
10,2,33453,107526,9526,0.0886
10,3,33453,303754,2221,0.0073
11,1,33453,35790,3786,0.1058
11,2,33453,78624,5016,0.0638
11,3,33453,92263,1538,0.0167
1,1,33466,534936,15337,0.0287
1,2,33466,109709,3307,0.0301
1,3,33466,23890,740,0.031
2,1,33466,152854,2332,0.0153
2,2,33466,130314,2762,0.0212
2,3,33466,55525,1185,0.0213
3,1,33466,60911,589,0.0097
3,2,33466,122524,1700,0.0139
3,3,33466,80808,1173,0.0145
4,1,33466,22693,268,0.0118
4,2,33466,111582,1543,0.0138
4,3,33466,117977,1784,0.0151
5,1,33466,7610,92,0.0121
5,2,33466,131676,1691,0.0128
5,3,33466,248478,3415,0.0137
6,1,33466,1248,21,0.0165
6,2,33466,68835,1108,0.0161
6,3,33466,208838,3715,0.0178
7,1,33466,281,4,0.0138
7,2,33466,33721,573,0.017
7,3,33466,140504,2849,0.0203
8,1,33466,354,5,0.015
8,2,33466,81642,914,0.0112
8,3,33466,1307495,24952,0.0191
9,1,33466,58281,6092,0.1045
9,2,33466,156738,10700,0.0683
9,3,33466,588782,3442,0.0058
10,1,33466,66523,5388,0.081
10,2,33466,93249,4476,0.048
10,3,33466,129915,3198,0.0246
11,1,33466,49826,3226,0.0647
11,2,33466,41789,1173,0.0281
11,3,33466,29278,1312,0.0448
1,1,33582,459284,20031,0.0436
1,2,33582,111587,3860,0.0346
1,3,33582,16174,532,0.0329
2,1,33582,126216,5371,0.0426
2,2,33582,141042,5377,0.0381
2,3,33582,45884,1592,0.0347
3,1,33582,46536,1737,0.0373
3,2,33582,134168,5145,0.0383
3,3,33582,72204,2487,0.0344
4,1,33582,15168,594,0.0392
4,2,33582,119727,4876,0.0407
4,3,33582,124919,4725,0.0378
5,1,33582,4211,170,0.0404
5,2,33582,140542,5771,0.0411
5,3,33582,297462,10730,0.0361
6,1,33582,538,23,0.0423
6,2,33582,81109,3370,0.0415
6,3,33582,326737,11744,0.0359
7,1,33582,59,3,0.0441
7,2,33582,45649,1901,0.0416
7,3,33582,318038,11477,0.0361
8,1,33582,6,0,0.0508
8,2,33582,52307,2227,0.0426
8,3,33582,3297619,120799,0.0366
9,1,33582,0,0,NA
9,2,33582,6402,247,0.0386
9,3,33582,3995923,147170,0.0368
10,1,33582,0,0,NA
10,2,33582,474,19,0.0395
10,3,33582,2239609,83034,0.0371
11,1,33582,0,0,NA
11,2,33582,144,6,0.0386
11,3,33582,1441931,53654,0.0372
1,1,33584,525653,25887,0.0492
1,2,33584,80403,3189,0.0397
1,3,33584,3937,236,0.0598
2,1,33584,164042,8025,0.0489
2,2,33584,122270,4960,0.0406
2,3,33584,13431,766,0.057
3,1,33584,63088,2676,0.0424
3,2,33584,120549,5097,0.0423
3,3,33584,19357,1131,0.0584
4,1,33584,21998,1011,0.0459
4,2,33584,127363,5881,0.0462
4,3,33584,48328,2772,0.0573
5,1,33584,6600,312,0.0473
5,2,33584,149591,7766,0.0519
5,3,33584,93828,6093,0.0649
6,1,33584,923,46,0.0499
6,2,33584,89057,5425,0.0609
6,3,33584,98487,6695,0.068
7,1,33584,112,6,0.0525
7,2,33584,51828,3612,0.0697
7,3,33584,90053,6296,0.0699
8,1,33584,14,1,0.0635
8,2,33584,78390,5637,0.0719
8,3,33584,1029544,73971,0.0718
9,1,33584,0,0,NA
9,2,33584,11620,962,0.0828
9,3,33584,864312,62668,0.0725
10,1,33584,0,0,NA
10,2,33584,2664,469,0.176
10,3,33584,460138,33780,0.0734
11,1,33584,0,0,NA
11,2,33584,2758,674,0.2446
11,3,33584,286571,21106,0.0737
1,1,33596,461882,13765,0.0298
1,2,33596,117573,2448,0.0208
1,3,33596,19601,330,0.0168
2,1,33596,120758,2467,0.0204
2,2,33596,142994,2869,0.0201
2,3,33596,52064,877,0.0169
3,1,33596,44056,641,0.0145
3,2,33596,133670,2385,0.0178
3,3,33596,81973,1313,0.016
4,1,33596,14221,218,0.0153
4,2,33596,117630,2226,0.0189
4,3,33596,131012,2293,0.0175
5,1,33596,3953,62,0.0156
5,2,33596,138185,2494,0.018
5,3,33596,319553,5178,0.0162
6,1,33596,506,8,0.0164
6,2,33596,79789,1431,0.0179
6,3,33596,349845,5544,0.0158
7,1,33596,56,1,0.0182
7,2,33596,44990,798,0.0177
7,3,33596,337742,5308,0.0157
8,1,33596,6,0,0.0216
8,2,33596,51794,935,0.018
8,3,33596,3459416,55117,0.0159
9,1,33596,0,0,NA
9,2,33596,6351,105,0.0166
9,3,33596,4156826,65758,0.0158
10,1,33596,0,0,NA
10,2,33596,481,8,0.0166
10,3,33596,2218582,35280,0.0159
11,1,33596,0,0,NA
11,2,33596,145,3,0.0173
11,3,33596,1353870,21594,0.016
1,1,33597,514078,31435,0.0611
1,2,33597,110320,5653,0.0512
1,3,33597,15019,847,0.0564
2,1,33597,133127,9269,0.0696
2,2,33597,139346,8412,0.0604
2,3,33597,42090,2501,0.0594
3,1,33597,48077,3000,0.0624
3,2,33597,131931,8535,0.0647
3,3,33597,61741,3946,0.0639
4,1,33597,15542,1060,0.0682
4,2,33597,119313,8346,0.0699
4,3,33597,114202,7512,0.0658
5,1,33597,4325,305,0.0706
5,2,33597,140474,10361,0.0738
5,3,33597,243397,17260,0.0709
6,1,33597,560,42,0.0749
6,2,33597,81401,6164,0.0757
6,3,33597,252053,19368,0.0768
7,1,33597,63,5,0.0791
7,2,33597,45636,3481,0.0763
7,3,33597,228994,18775,0.082
8,1,33597,7,1,0.0933
8,2,33597,55147,4623,0.0838
8,3,33597,2394343,201482,0.0841
9,1,33597,0,0,NA
9,2,33597,6933,633,0.0913
9,3,33597,2305044,204301,0.0886
10,1,33597,0,0,NA
10,2,33597,652,64,0.0977
10,3,33597,1194226,107173,0.0897
11,1,33597,0,0,NA
11,2,33597,247,49,0.1995
11,3,33597,713615,64478,0.0904
1,1,33610,476503,13170,0.0276
1,2,33610,121842,2315,0.019
1,3,33610,22097,315,0.0143
2,1,33610,118455,1884,0.0159
2,2,33610,144028,2423,0.0168
2,3,33610,56125,761,0.0136
3,1,33610,42703,430,0.0101
3,2,33610,132777,1829,0.0138
3,3,33610,87194,1083,0.0124
4,1,33610,13686,144,0.0106
4,2,33610,115939,1677,0.0145
4,3,33610,134244,1810,0.0135
5,1,33610,3813,39,0.0104
5,2,33610,136404,1820,0.0133
5,3,33610,327557,4018,0.0123
6,1,33610,491,6,0.0112
6,2,33610,78912,1037,0.0131
6,3,33610,355169,4239,0.0119
7,1,33610,55,1,0.0118
7,2,33610,44562,576,0.0129
7,3,33610,336700,4000,0.0119
8,1,33610,6,0,0.0182
8,2,33610,51796,686,0.0132
8,3,33610,3416556,41494,0.0121
9,1,33610,0,0,NA
9,2,33610,6380,80,0.0126
9,3,33610,3872515,47002,0.0121
10,1,33610,0,0,NA
10,2,33610,518,7,0.0128
10,3,33610,1953438,23836,0.0122
11,1,33610,0,0,NA
11,2,33610,162,6,0.0399
11,3,33610,1122567,13747,0.0122
1,1,33611,526348,23044,0.0438
1,2,33611,115847,3854,0.0333
1,3,33611,18303,575,0.0314
2,1,33611,128848,4695,0.0364
2,2,33611,140987,4893,0.0347
2,3,33611,48254,1596,0.0331
3,1,33611,45904,1296,0.0282
3,2,33611,131160,4516,0.0344
3,3,33611,70388,2401,0.0341
4,1,33611,14718,455,0.0309
4,2,33611,117143,4349,0.0371
4,3,33611,121127,4406,0.0364
5,1,33611,4110,134,0.0326
5,2,33611,138160,5341,0.0387
5,3,33611,259111,9876,0.0381
6,1,33611,536,19,0.036
6,2,33611,80082,3188,0.0398
6,3,33611,262175,10995,0.0419
7,1,33611,61,2,0.0408
7,2,33611,44749,1817,0.0406
7,3,33611,231056,10504,0.0455
8,1,33611,7,0,0.0516
8,2,33611,55242,2560,0.0463
8,3,33611,2382253,111793,0.0469
9,1,33611,0,0,NA
9,2,33611,7063,362,0.0513
9,3,33611,2170871,107060,0.0493
10,1,33611,0,0,NA
10,2,33611,805,75,0.0937
10,3,33611,1060184,52945,0.0499
11,1,33611,0,0,NA
11,2,33611,825,221,0.2682
11,3,33611,595810,29921,0.0502
1,1,33612,552591,19680,0.0356
1,2,33612,103328,2469,0.0239
1,3,33612,11138,294,0.0264
2,1,33612,144443,3382,0.0234
2,2,33612,134304,2908,0.0217
2,3,33612,31015,746,0.0241
3,1,33612,52737,784,0.0149
3,2,33612,127078,2424,0.0191
3,3,33612,41203,1076,0.0261
4,1,33612,17542,282,0.0161
4,2,33612,120139,2474,0.0206
4,3,33612,83320,2013,0.0242
5,1,33612,5143,87,0.0169
5,2,33612,140519,2966,0.0211
5,3,33612,151369,4392,0.029
6,1,33612,709,13,0.0189
6,2,33612,81051,2007,0.0248
6,3,33612,144776,4456,0.0308
7,1,33612,86,2,0.0215
7,2,33612,45420,1387,0.0305
7,3,33612,120839,3847,0.0318
8,1,33612,11,0,0.0296
8,2,33612,68715,2242,0.0326
8,3,33612,1285180,41653,0.0324
9,1,33612,0,0,NA
9,2,33612,10977,602,0.0548
9,3,33612,991180,32436,0.0327
10,1,33612,0,0,NA
10,2,33612,5201,913,0.1755
10,3,33612,469460,15411,0.0328
11,1,33612,0,0,NA
11,2,33612,9176,1686,0.1838
11,3,33612,258065,8309,0.0322
1,1,33623,442742,7231,0.0163
1,2,33623,127473,1348,0.0106
1,3,33623,25594,160,0.0062
2,1,33623,110137,730,0.0066
2,2,33623,145935,1106,0.0076
2,3,33623,61969,283,0.0046
3,1,33623,40116,76,0.0019
3,2,33623,132774,563,0.0042
3,3,33623,95991,263,0.0027
4,1,33623,12968,18,0.0014
4,2,33623,114264,466,0.0041
4,3,33623,140135,412,0.0029
5,1,33623,3683,3,8e-4
5,2,33623,134674,315,0.0023
5,3,33623,352910,567,0.0016
6,1,33623,481,0,5e-4
6,2,33623,77836,127,0.0016
